49.789591,9.933216,8/2/2021,8:34:47.0,24,44,46,0,8.96,39.15,977.63
49.789591,9.933216,8/2/2021,8:34:47.0,24,44,46,0,8.97,39.16,977.62
49.789591,9.933216,8/2/2021,8:34:47.0,24,44,46,0,8.97,39.17,977.62
49.789604,9.933236,8/2/2021,8:34:48.0,24,44,46,0,8.98,39.18,977.68
49.789604,9.933236,8/2/2021,8:34:48.0,24,44,46,0,8.97,39.19,977.62
49.789604,9.933236,8/2/2021,8:34:48.0,24,44,46,0,8.97,39.22,977.64
49.789604,9.933236,8/2/2021,8:34:48.0,24,44,46,0,8.97,39.22,977.64
49.789604,9.933236,8/2/2021,8:34:48.0,24,44,46,0,8.98,39.24,977.62
49.789604,9.933236,8/2/2021,8:34:48.0,24,44,46,0,8.98,39.24,977.66
49.789604,9.933236,8/2/2021,8:34:48.0,25,43,44,0,8.99,39.25,977.64
49.789618,9.933254,8/2/2021,8:34:49.0,25,43,44,0,8.98,39.27,977.67
49.789618,9.933254,8/2/2021,8:34:49.0,25,43,44,0,8.99,39.28,977.63
49.789618,9.933254,8/2/2021,8:34:49.0,25,43,44,0,9.00,39.29,977.65
49.789618,9.933254,8/2/2021,8:34:49.0,25,43,44,0,9.00,39.32,977.64
49.789618,9.933254,8/2/2021,8:34:49.0,25,43,44,0,9.00,39.31,977.65
49.789618,9.933254,8/2/2021,8:34:49.0,24,43,47,0,9.00,39.32,977.67
49.789618,9.933254,8/2/2021,8:34:49.0,24,43,47,0,9.00,39.34,977.65
49.789630,9.933274,8/2/2021,8:34:50.0,24,43,47,0,9.01,39.35,977.64
49.789630,9.933274,8/2/2021,8:34:50.0,24,43,47,0,9.00,39.37,977.62
49.789630,9.933274,8/2/2021,8:34:50.0,24,43,47,0,9.01,39.38,977.61
49.789630,9.933274,8/2/2021,8:34:50.0,24,43,47,0,9.02,39.39,977.63
49.789630,9.933274,8/2/2021,8:34:50.0,24,43,48,0,9.02,39.40,977.62
49.789630,9.933274,8/2/2021,8:34:50.0,24,43,48,0,9.02,39.41,977.63
49.789630,9.933274,8/2/2021,8:34:50.0,24,43,48,0,9.02,39.42,977.64
49.789643,9.933295,8/2/2021,8:34:51.0,24,43,48,0,9.03,39.43,977.68
49.789643,9.933295,8/2/2021,8:34:51.0,24,43,48,0,9.03,39.45,977.64
49.789643,9.933295,8/2/2021,8:34:51.0,24,43,48,0,9.03,39.46,977.64
49.789643,9.933295,8/2/2021,8:34:51.0,24,43,48,0,9.04,39.46,977.65
49.789643,9.933295,8/2/2021,8:34:51.0,25,46,51,0,9.04,39.47,977.64
49.789643,9.933295,8/2/2021,8:34:51.0,25,46,51,0,9.04,39.48,977.69
49.789643,9.933295,8/2/2021,8:34:51.0,25,46,51,0,9.04,39.49,977.66
49.789656,9.933315,8/2/2021,8:34:52.0,25,46,51,0,9.04,39.49,977.65
49.789656,9.933315,8/2/2021,8:34:52.0,25,46,51,0,9.05,39.52,977.65
49.789656,9.933315,8/2/2021,8:34:52.0,25,46,51,0,9.05,39.53,977.65
49.789656,9.933315,8/2/2021,8:34:52.0,26,45,50,0,9.05,39.55,977.66
49.789656,9.933315,8/2/2021,8:34:52.0,26,45,50,0,9.05,39.56,977.65
49.789656,9.933315,8/2/2021,8:34:52.0,26,45,50,0,9.06,39.59,977.67
49.789656,9.933315,8/2/2021,8:34:52.0,26,45,50,0,9.06,39.61,977.65
49.789665,9.933332,8/2/2021,8:34:53.0,26,45,50,0,9.07,39.63,977.65
49.789665,9.933332,8/2/2021,8:34:53.0,26,45,50,0,9.06,39.64,977.64
49.789665,9.933332,8/2/2021,8:34:53.0,27,46,54,0,9.07,39.70,977.67
49.789665,9.933332,8/2/2021,8:34:53.0,27,46,54,0,9.07,39.69,977.65
49.789665,9.933332,8/2/2021,8:34:53.0,27,46,54,0,9.07,39.67,977.65
49.789665,9.933332,8/2/2021,8:34:53.0,27,46,54,0,9.08,39.71,977.66
49.789665,9.933332,8/2/2021,8:34:53.0,27,46,54,0,9.08,39.74,977.67
49.789674,9.933349,8/2/2021,8:34:54.0,27,46,54,0,9.07,39.73,977.64
49.789674,9.933349,8/2/2021,8:34:54.0,27,46,54,0,9.07,39.77,977.68
49.789674,9.933349,8/2/2021,8:34:54.0,28,46,54,0,9.07,39.74,977.65
49.789674,9.933349,8/2/2021,8:34:54.0,28,46,54,0,9.07,39.75,977.67
49.789674,9.933349,8/2/2021,8:34:54.0,28,46,54,0,9.07,39.78,977.66
49.789674,9.933349,8/2/2021,8:34:54.0,28,46,54,0,9.07,39.77,977.66
49.789674,9.933349,8/2/2021,8:34:54.0,28,46,54,0,9.07,39.80,977.67
49.789674,9.933349,8/2/2021,8:34:54.0,28,46,54,0,9.07,39.80,977.67
49.789684,9.933364,8/2/2021,8:34:55.0,27,44,52,0,9.07,39.81,977.66
49.789684,9.933364,8/2/2021,8:34:55.0,27,44,52,0,9.07,39.81,977.64
49.789684,9.933364,8/2/2021,8:34:55.0,27,44,52,0,9.08,39.83,977.65
49.789684,9.933364,8/2/2021,8:34:55.0,27,44,52,0,9.08,39.84,977.65
49.789684,9.933364,8/2/2021,8:34:55.0,27,44,52,0,9.08,39.86,977.60
49.789684,9.933364,8/2/2021,8:34:55.0,27,44,52,0,9.08,39.87,977.65
49.789684,9.933364,8/2/2021,8:34:55.0,26,44,50,0,9.09,39.88,977.63
49.789692,9.933382,8/2/2021,8:34:56.0,26,44,50,0,9.09,39.89,977.60
49.789692,9.933382,8/2/2021,8:34:56.0,26,44,50,0,9.10,39.90,977.60
49.789692,9.933382,8/2/2021,8:34:56.0,26,44,50,0,9.09,39.90,977.59
49.789692,9.933382,8/2/2021,8:34:56.0,26,44,50,0,9.10,39.91,977.65
49.789692,9.933382,8/2/2021,8:34:56.0,26,44,50,0,9.10,39.91,977.59
49.789692,9.933382,8/2/2021,8:34:56.0,26,43,50,0,9.11,39.92,977.63
49.789692,9.933382,8/2/2021,8:34:56.0,26,43,50,0,9.10,39.92,977.63
49.789704,9.933399,8/2/2021,8:34:57.0,26,43,50,0,9.11,39.95,977.60
49.789704,9.933399,8/2/2021,8:34:57.0,26,43,50,0,9.11,39.94,977.62
49.789704,9.933399,8/2/2021,8:34:57.0,26,43,50,0,9.12,39.93,977.64
49.789704,9.933399,8/2/2021,8:34:57.0,26,43,50,0,9.12,39.94,977.63
49.789704,9.933399,8/2/2021,8:34:57.0,26,43,50,0,9.12,39.95,977.64
49.789704,9.933399,8/2/2021,8:34:57.0,26,44,50,0,9.11,39.94,977.58
49.789704,9.933399,8/2/2021,8:34:57.0,26,44,50,0,9.12,39.94,977.66
49.789715,9.933413,8/2/2021,8:34:58.0,26,44,50,0,9.12,39.94,977.63
49.789715,9.933413,8/2/2021,8:34:58.0,26,44,50,0,9.12,39.94,977.59
49.789715,9.933413,8/2/2021,8:34:58.0,26,44,50,0,9.12,39.94,977.64
49.789715,9.933413,8/2/2021,8:34:58.0,26,44,50,0,9.12,39.93,977.63
49.789715,9.933413,8/2/2021,8:34:58.0,26,44,47,0,9.12,39.94,977.60
49.789715,9.933413,8/2/2021,8:34:58.0,26,44,47,0,9.12,39.94,977.64
49.789715,9.933413,8/2/2021,8:34:58.0,26,44,47,0,9.12,39.94,977.61
49.789723,9.933430,8/2/2021,8:34:59.0,26,44,47,0,9.12,39.94,977.62
49.789723,9.933430,8/2/2021,8:34:59.0,26,44,47,0,9.13,39.94,977.61
49.789723,9.933430,8/2/2021,8:34:59.0,26,44,47,0,9.13,39.95,977.62
49.789723,9.933430,8/2/2021,8:34:59.0,26,43,49,0,9.13,39.95,977.63
49.789723,9.933430,8/2/2021,8:34:59.0,26,43,49,0,9.12,39.96,977.58
49.789723,9.933430,8/2/2021,8:34:59.0,26,43,49,0,9.13,39.96,977.63
49.789723,9.933430,8/2/2021,8:34:59.0,26,43,49,0,9.13,39.96,977.59
49.789732,9.933447,8/2/2021,8:35:0.0,26,43,49,0,9.14,39.97,977.60
49.789732,9.933447,8/2/2021,8:35:0.0,26,43,49,0,9.13,39.98,977.59
49.789732,9.933447,8/2/2021,8:35:0.0,26,42,48,0,9.14,40.01,977.61
49.789732,9.933447,8/2/2021,8:35:0.0,26,42,48,0,9.14,40.01,977.66
49.789732,9.933447,8/2/2021,8:35:0.0,26,42,48,0,9.14,40.01,977.60
49.789732,9.933447,8/2/2021,8:35:0.0,26,42,48,0,9.14,40.02,977.59
49.789732,9.933447,8/2/2021,8:35:0.0,26,42,48,0,9.14,40.03,977.61
49.789692,9.933487,8/2/2021,8:35:1.0,26,42,48,0,9.15,40.03,977.64
49.789692,9.933487,8/2/2021,8:35:1.0,24,39,44,0,9.15,40.04,977.64
49.789692,9.933487,8/2/2021,8:35:1.0,24,39,44,0,9.15,40.03,977.61
49.789692,9.933487,8/2/2021,8:35:1.0,24,39,44,0,9.15,40.06,977.63
49.789692,9.933487,8/2/2021,8:35:1.0,24,39,44,0,9.15,40.03,977.67
49.789692,9.933487,8/2/2021,8:35:1.0,24,39,44,0,9.15,39.99,977.62
49.789692,9.933487,8/2/2021,8:35:1.0,24,39,44,0,9.15,40.01,977.66
49.789688,9.933511,8/2/2021,8:35:2.0,25,41,46,0,9.15,40.04,977.62
49.789688,9.933511,8/2/2021,8:35:2.0,25,41,46,0,9.15,40.00,977.65
49.789688,9.933511,8/2/2021,8:35:2.0,25,41,46,0,9.15,39.99,977.65
49.789688,9.933511,8/2/2021,8:35:2.0,25,41,46,0,9.15,39.96,977.67
49.789688,9.933511,8/2/2021,8:35:2.0,25,41,46,0,9.15,39.96,977.65
49.789688,9.933511,8/2/2021,8:35:2.0,25,41,46,0,9.15,39.94,977.62
49.789688,9.933511,8/2/2021,8:35:2.0,25,41,46,0,9.15,39.94,977.64
49.789687,9.933537,8/2/2021,8:35:3.0,24,41,43,0,9.14,39.92,977.64
49.789687,9.933537,8/2/2021,8:35:3.0,24,41,43,0,9.14,39.92,977.63
49.789687,9.933537,8/2/2021,8:35:3.0,24,41,43,0,9.15,39.91,977.66
49.789687,9.933537,8/2/2021,8:35:3.0,24,41,43,0,9.15,39.92,977.66
49.789687,9.933537,8/2/2021,8:35:3.0,24,41,43,0,9.15,39.91,977.65
49.789687,9.933537,8/2/2021,8:35:3.0,24,41,43,0,9.15,39.91,977.64
49.789687,9.933537,8/2/2021,8:35:3.0,24,42,44,0,9.16,39.92,977.64
49.789696,9.933559,8/2/2021,8:35:4.0,24,42,44,0,9.16,39.92,977.63
49.789696,9.933559,8/2/2021,8:35:4.0,24,42,44,0,9.16,39.93,977.60
49.789696,9.933559,8/2/2021,8:35:4.0,24,42,44,0,9.17,39.94,977.65
49.789696,9.933559,8/2/2021,8:35:4.0,24,42,44,0,9.17,39.94,977.63
49.789696,9.933559,8/2/2021,8:35:4.0,24,42,44,0,9.17,39.95,977.61
49.789696,9.933559,8/2/2021,8:35:4.0,25,43,48,0,9.18,39.96,977.65
49.789696,9.933559,8/2/2021,8:35:4.0,25,43,48,0,9.18,39.98,977.60
49.789696,9.933559,8/2/2021,8:35:4.0,25,43,48,0,9.18,39.99,977.63
